"","word","polaridade","tipo","sentimento"
"3033","inquietante",-1,NA,NA
"3034","falsificado",-1,NA,NA
"3035","conspirador",-1,NA,NA
"3036","atroz",-1,NA,NA
"3037","arruinando",-1,NA,NA
"3038","tombar",-1,NA,NA
"3039","rasgo",-1,NA,NA
"3040","negligenciar",-1,NA,NA
"3041","loss",-1,NA,NA
"3042","insignificância",-1,NA,NA
"3043","inchado",-1,NA,NA
"3044","flerte",-1,NA,NA
"3045","dói",-1,NA,NA
"3046","deturpação",-1,NA,NA
"3047","contaminando",-1,NA,NA
"3048","canibal",-1,NA,NA
"3049","alienar",-1,NA,NA
"3050","ultraje",-1,NA,NA
"3051","repreensão",-1,NA,NA
"3052","nebuloso",-1,NA,NA
"3053","manchar",-1,NA,NA
"3054","indisposição",-1,NA,NA
"3055","fiction",-1,NA,NA
"3056","exorbitante",-1,NA,NA
"3057","estrangular",-1,NA,NA
"3058","dolorosamente",-1,NA,NA
"3059","diagonalmente",-1,NA,NA
"3060","desiludidos",-1,NA,NA
"3061","apologistas",-1,NA,NA
"3062","valentões",-1,NA,NA
"3063","torrent",-1,NA,NA
"3064","threat",-1,NA,NA
"3065","tease",-1,NA,NA
"3066","tanks",-1,NA,NA
"3067","sujar",-1,NA,NA
"3068","sufocante",-1,NA,NA
"3069","queixaram",-1,NA,NA
"3070","lesma",-1,NA,NA
"3071","fosco",-1,NA,NA
"3072","extorquir",-1,NA,NA
"3073","evil",-1,NA,NA
"3074","ensopado",-1,NA,NA
"3075","damage",-1,NA,NA
"3076","adulterado",-1,NA,NA
"3077","tropeçar",-1,NA,NA
"3078","roer",-1,NA,NA
"3079","ridiculariza",-1,NA,NA
"3080","putrefação",-1,NA,NA
"3081","proscrito",-1,NA,NA
"3082","fuck",-1,NA,NA
"3083","estola",-1,NA,NA
"3084","envergonhar",-1,NA,NA
"3085","endurecer",-1,NA,NA
"3086","delinquência",-1,NA,NA
"3087","coxo",-1,NA,NA
"3088","charlatão",-1,NA,NA
"3089","sorry",-1,NA,NA
"3090","resignado",-1,NA,NA
"3091","remorsos",-1,NA,NA
"3092","rachar",-1,NA,NA
"3093","punitivo",-1,NA,NA
"3094","pecar",-1,NA,NA
"3095","insalubre",-1,NA,NA
"3096","infâmia",-1,NA,NA
"3097","implacavelmente",-1,NA,NA
"3098","hediondo",-1,NA,NA
"3099","furão",-1,NA,NA
"3100","funky",-1,NA,NA
"3101","endurecido",-1,NA,NA
"3102","distraindo",-1,NA,NA
"3103","cheirar",-1,NA,NA
"3104","breaking",-1,NA,NA
"3105","attacks",-1,NA,NA
"3106","arcano",-1,NA,NA
"3107","torturando",-1,NA,NA
"3108","supersticioso",-1,NA,NA
"3109","regredir",-1,NA,NA
"3110","refutando",-1,NA,NA
"3111","podridão",-1,NA,NA
"3112","obscurecida",-1,NA,NA
"3113","ménage",-1,NA,NA
"3114","limit",-1,NA,NA
"3115","irracionalidade",-1,NA,NA
"3116","estragado",-1,NA,NA
"3117","cassar",-1,NA,NA
"3118","altivo",-1,NA,NA
"3119","vague",-1,NA,NA
"3120","sedentário",-1,NA,NA
"3121","macular",-1,NA,NA
"3122","ingénuo",-1,NA,NA
"3123","inexoravelmente",-1,NA,NA
"3124","gagueira",-1,NA,NA
"3125","esporádico",-1,NA,NA
"3126","crasso",-1,NA,NA
"3127","colidindo",-1,NA,NA
"3128","cloud",-1,NA,NA
"3129","travesso",-1,NA,NA
"3130","temerário",-1,NA,NA
"3131","shock",-1,NA,NA
"3132","selvageria",-1,NA,NA
"3133","mortalha",-1,NA,NA
"3134","lunático",-1,NA,NA
"3135","infértil",-1,NA,NA
"3136","indistinguível",-1,NA,NA
"3137","estalo",-1,NA,NA
"3138","enganoso",-1,NA,NA
"3139","descontroladamente",-1,NA,NA
"3140","arranhão",-1,NA,NA
"3141","undefined",-1,NA,NA
"3142","subestimar",-1,NA,NA
"3143","rudeza",-1,NA,NA
"3144","reticente",-1,NA,NA
"3145","libertinagem",-1,NA,NA
"3146","gorduroso",-1,NA,NA
"3147","fumble",-1,NA,NA
"3148","dire",-1,NA,NA
"3149","desrespeitoso",-1,NA,NA
"3150","carbúnculo",-1,NA,NA
"3151","zombando",-1,NA,NA
"3152","sacudir",-1,NA,NA
"3153","promíscuo",-1,NA,NA
"3154","pedante",-1,NA,NA
"3155","paranoia",-1,NA,NA
"3156","necessitado",-1,NA,NA
"3157","lag",-1,NA,NA
"3158","indisciplinado",-1,NA,NA
"3159","ilusório",-1,NA,NA
"3160","granulado",-1,NA,NA
"3161","esfaquear",-1,NA,NA
"3162","dungeons",-1,NA,NA
"3163","desordenadamente",-1,NA,NA
"3164","apático",-1,NA,NA
"3165","subserviente",-1,NA,NA
"3166","ruidoso",-1,NA,NA
"3167","regressivo",-1,NA,NA
"3168","pressentimento",-1,NA,NA
"3169","nefasto",-1,NA,NA
"3170","morno",-1,NA,NA
"3171","menosprezar",-1,NA,NA
"3172","maçante",-1,NA,NA
"3173","insuficientemente",-1,NA,NA
"3174","infundado",-1,NA,NA
"3175","inflacionário",-1,NA,NA
"3176","incapacitar",-1,NA,NA
"3177","heterodoxo",-1,NA,NA
"3178","fivela",-1,NA,NA
"3179","emagrecer",-1,NA,NA
"3180","doer",-1,NA,NA
"3181","discriminado",-1,NA,NA
"3182","babaca",-1,NA,NA
"3183","arrasador",-1,NA,NA
"3184","repugnância",-1,NA,NA
"3185","como",1,NA,NA
"3186","ser",1,NA,NA
"3187","são",1,NA,NA
"3188","já",1,NA,NA
"3189","muito",1,NA,NA
"3190","grande",1,NA,NA
"3191","principal",1,NA,NA
"3192","maior",1,NA,NA
"3193","bem",1,NA,NA
"3194","música",1,NA,NA
"3195","conhecido",1,NA,NA
"3196","trabalho",1,NA,NA
"3197","melhor",1,NA,NA
"3198","canção",1,NA,NA
"3199","sucesso",1,NA,NA
"3200","tipo",1,NA,NA
"3201","obra",1,NA,NA
"3202","importante",1,NA,NA
"3203","obras",1,NA,NA
"3204","oficial",1,NA,NA
"3205","feito",1,NA,NA
"3206","personagem",1,NA,NA
"3207","possível",1,NA,NA
"3208","espaço",1,NA,NA
"3209","direito",1,NA,NA
"3210","boa",1,NA,NA
"3211","campeão",1,NA,NA
"3212","bastante",1,NA,NA
"3213","forte",1,NA,NA
"3214","ganhou",1,NA,NA
"3215","energia",1,NA,NA
"3216","personagens",1,NA,NA
"3217","valor",1,NA,NA
"3218","apoio",1,NA,NA
"3219","superior",1,NA,NA
"3220","jovem",1,NA,NA
"3221","dar",1,NA,NA
"3222","ouro",1,NA,NA
"3223","capacidade",1,NA,NA
"3224","favor",1,NA,NA
"3225","ajuda",1,NA,NA
"3226","realizado",1,NA,NA
"3227","real",1,NA,NA
"3228","bom",1,NA,NA
"3229","vivo",1,NA,NA
"3230","livre",1,NA,NA
"3231","influência",1,NA,NA
"3232","levou",1,NA,NA
"3233","fonte",1,NA,NA
"3234","vitória",1,NA,NA
"3235","marca",1,NA,NA
"3236","economia",1,NA,NA
"3237","saber",1,NA,NA
"3238","fé",1,NA,NA
"3239","homenagem",1,NA,NA
"3240","trabalhar",1,NA,NA
"3241","respeito",1,NA,NA
"3242","contrato",1,NA,NA
"3243","unidade",1,NA,NA
"3244","proposta",1,NA,NA
"3245","amor",1,NA,NA
"3246","famoso",1,NA,NA
"3247","domínio",1,NA,NA
"3248","segurança",1,NA,NA
"3249","prova",1,NA,NA
"3250","rapidamente",1,NA,NA
"3251","abertura",1,NA,NA
"3252","trabalhou",1,NA,NA
"3253","simplesmente",1,NA,NA
"3254","certo",1,NA,NA
"3255","capaz",1,NA,NA
"3256","humano",1,NA,NA
"3257","leva",1,NA,NA
"3258","semelhante",1,NA,NA
"3259","ajudar",1,NA,NA
"3260","prêmio",1,NA,NA
"3261","direita",1,NA,NA
"3262","realizar",1,NA,NA
"3263","claro",1,NA,NA
"3264","começo",1,NA,NA
"3265","paz",1,NA,NA
"3266","liberdade",1,NA,NA
"3267","levar",1,NA,NA
"3268","cima",1,NA,NA
"3269","suficiente",1,NA,NA
"3270","derrota",1,NA,NA
"3271","capitão",1,NA,NA
"3272","fãs",1,NA,NA
"3273","proteção",1,NA,NA
"3274","mestre",1,NA,NA
"3275","ganhar",1,NA,NA
"3276","precisa",1,NA,NA
"3277","topo",1,NA,NA
"3278","prêmios",1,NA,NA
"3279","disponível",1,NA,NA
"3280","realização",1,NA,NA
"3281","verdadeiro",1,NA,NA
"3282","clássico",1,NA,NA
"3283","sair",1,NA,NA
"3284","variedade",1,NA,NA
"3285","fácil",1,NA,NA
"3286","vencedor",1,NA,NA
"3287","imediatamente",1,NA,NA
"3288","rápido",1,NA,NA
"3289","feira",1,NA,NA
"3290","destino",1,NA,NA
"3291","pensamento",1,NA,NA
"3292","reforma",1,NA,NA
"3293","facilmente",1,NA,NA
"3294","econômico",1,NA,NA
"3295","suporte",1,NA,NA
"3296","aumentar",1,NA,NA
"3297","lança",1,NA,NA
"3298","advogado",1,NA,NA
"3299","moderno",1,NA,NA
"3300","defender",1,NA,NA
"3301","honra",1,NA,NA
"3302","notável",1,NA,NA
"3303","habilidade",1,NA,NA
"3304","doce",1,NA,NA
"3305","interesses",1,NA,NA
"3306","beleza",1,NA,NA
"3307","melhorar",1,NA,NA
"3308","top",1,NA,NA
"3309","destaca",1,NA,NA
"3310","ajudou",1,NA,NA
"3311","liderança",1,NA,NA
"3312","sucessos",1,NA,NA
"3313","nobre",1,NA,NA
"3314","herói",1,NA,NA
"3315","senhor",1,NA,NA
"3316","preciso",1,NA,NA
"3317","fama",1,NA,NA
"3318","equivalente",1,NA,NA
"3319","derrotado",1,NA,NA
"3320","criador",1,NA,NA
"3321","proteger",1,NA,NA
"3322","super",1,NA,NA
"3323","emprego",1,NA,NA
"3324","calor",1,NA,NA
"3325","orientação",1,NA,NA
"3326","limpeza",1,NA,NA
"3327","céu",1,NA,NA
"3328","afluente",1,NA,NA
"3329","dono",1,NA,NA
"3330","direto",1,NA,NA
"3331","exatamente",1,NA,NA
"3332","justiça",1,NA,NA
"3333","integrante",1,NA,NA
"3334","moda",1,NA,NA
"3335","dedicado",1,NA,NA
"3336","legal",1,NA,NA
"3337","ganha",1,NA,NA
"3338","poderoso",1,NA,NA
"3339","vantagem",1,NA,NA
"3340","relevo",1,NA,NA
"3341","excelente",1,NA,NA
"3342","aparecer",1,NA,NA
"3343","marcas",1,NA,NA
"3344","interessante",1,NA,NA
"3345","quente",1,NA,NA
"3346","rica",1,NA,NA
"3347","aprovação",1,NA,NA
"3348","ideal",1,NA,NA
"3349","garantir",1,NA,NA
"3350","gosto",1,NA,NA
"3351","ativo",1,NA,NA
"3352","útil",1,NA,NA
"3353","amplamente",1,NA,NA
"3354","recuperar",1,NA,NA
"3355","equilíbrio",1,NA,NA
"3356","rico",1,NA,NA
"3357","ganhando",1,NA,NA
"3358","espiritual",1,NA,NA
"3359","claramente",1,NA,NA
"3360","derrotar",1,NA,NA
"3361","visível",1,NA,NA
"3362","destacado",1,NA,NA
"3363","virtude",1,NA,NA
"3364","considerar",1,NA,NA
"3365","humor",1,NA,NA
"3366","inspiração",1,NA,NA
"3367","contribuição",1,NA,NA
"3368","recurso",1,NA,NA
"3369","negócio",1,NA,NA
"3370","reformas",1,NA,NA
"3371","recuperação",1,NA,NA
"3372","confiança",1,NA,NA
"3373","right",1,NA,NA
"3374","impressão",1,NA,NA
"3375","elite",1,NA,NA
"3376","inteligência",1,NA,NA
"3377","riqueza",1,NA,NA
"3378","zero",1,NA,NA
"3379","flor",1,NA,NA
"3380","vencedores",1,NA,NA
"3381","avanço",1,NA,NA
"3382","leve",1,NA,NA
"3383","paciente",1,NA,NA
"3384","brilhante",1,NA,NA
"3385","atender",1,NA,NA
"3386","precisamente",1,NA,NA
"3387","talento",1,NA,NA
"3388","chance",1,NA,NA
"3389","destacou",1,NA,NA
"3390","santo",1,NA,NA
"3391","aumenta",1,NA,NA
"3392","continuidade",1,NA,NA
"3393","sorte",1,NA,NA
"3394","bela",1,NA,NA
"3395","aprovado",1,NA,NA
"3396","atração",1,NA,NA
"3397","célebre",1,NA,NA
"3398","integrado",1,NA,NA
"3399","amplo",1,NA,NA
"3400","gosta",1,NA,NA
"3401","progresso",1,NA,NA
"3402","auxílio",1,NA,NA
"3403","paixão",1,NA,NA
"3404","correto",1,NA,NA
"3405","apoiar",1,NA,NA
"3406","elevação",1,NA,NA
"3407","distinção",1,NA,NA
"3408","essencial",1,NA,NA
"3409","feliz",1,NA,NA
"3410","imediato",1,NA,NA
"3411","reputação",1,NA,NA
"3412","justamente",1,NA,NA
"3413","integral",1,NA,NA
"3414","magia",1,NA,NA
"3415","provar",1,NA,NA
"3416","ordenado",1,NA,NA
"3417","significativo",1,NA,NA
"3418","facilitar",1,NA,NA
"3419","crédito",1,NA,NA
"3420","mantida",1,NA,NA
"3421","fantasia",1,NA,NA
"3422","funcionar",1,NA,NA
"3423","facilidade",1,NA,NA
"3424","namorada",1,NA,NA
"3425","inteligente",1,NA,NA
"3426","iluminação",1,NA,NA
"3427","prestígio",1,NA,NA
"3428","eficiente",1,NA,NA
"3429","dinâmica",1,NA,NA
"3430","adequado",1,NA,NA
"3431","progressivo",1,NA,NA
"3432","sucedeu",1,NA,NA
"3433","afirmação",1,NA,NA
"3434","estável",1,NA,NA
"3435","cura",1,NA,NA
"3436","alimento",1,NA,NA
"3437","positivo",1,NA,NA
"3438","fiel",1,NA,NA
"3439","profundamente",1,NA,NA
"3440","pronto",1,NA,NA
"3441","benefícios",1,NA,NA
"3442","assegurar",1,NA,NA
"3443","pró",1,NA,NA
"3444","seguro",1,NA,NA
"3445","bônus",1,NA,NA
"3446","ganho",1,NA,NA
"3447","madrugada",1,NA,NA
"3448","afirmar",1,NA,NA
"3449","profundo",1,NA,NA
"3450","defensor",1,NA,NA
"3451","premiado",1,NA,NA
"3452","estabilidade",1,NA,NA
"3453","fortuna",1,NA,NA
"3454","prémio",1,NA,NA
"3455","libertação",1,NA,NA
"3456","animado",1,NA,NA
"3457","compromisso",1,NA,NA
"3458","válido",1,NA,NA
"3459","eficiência",1,NA,NA
"3460","basta",1,NA,NA
"3461","instrumental",1,NA,NA
"3462","vantagens",1,NA,NA
"3463","perfeito",1,NA,NA
"3464","sobrevivência",1,NA,NA
"3465","sensação",1,NA,NA
"3466","melhoria",1,NA,NA
"3467","parecido",1,NA,NA
"3468","efetivamente",1,NA,NA
"3469","franco",1,NA,NA
"3470","consideração",1,NA,NA
"3471","perfeitamente",1,NA,NA
"3472","Paraíso",1,NA,NA
"3473","favorável",1,NA,NA
"3474","preparar",1,NA,NA
"3475","defensores",1,NA,NA
"3476","preparado",1,NA,NA
"3477","eficaz",1,NA,NA
"3478","promessa",1,NA,NA
"3479","luxo",1,NA,NA
"3480","sólido",1,NA,NA
"3481","melhorias",1,NA,NA
"3482","influente",1,NA,NA
"3483","impulso",1,NA,NA
"3484","harmonia",1,NA,NA
"3485","puro",1,NA,NA
"3486","belo",1,NA,NA
"3487","comemoração",1,NA,NA
"3488","alegria",1,NA,NA
"3489","celebração",1,NA,NA
"3490","marcante",1,NA,NA
"3491","derrotas",1,NA,NA
"3492","vasto",1,NA,NA
"3493","graça",1,NA,NA
"3494","prazer",1,NA,NA
"3495","corrigir",1,NA,NA
"3496","revolucionário",1,NA,NA
"3497","revelação",1,NA,NA
"3498","sagrado",1,NA,NA
"3499","singular",1,NA,NA
"3500","cumprimento",1,NA,NA
"3501","abundância",1,NA,NA
"3502","garantia",1,NA,NA
"3503","protecção",1,NA,NA
"3504","derrotando",1,NA,NA
"3505","superar",1,NA,NA
"3506","apaixonado",1,NA,NA
"3507","benefício",1,NA,NA
"3508","guerreiro",1,NA,NA
"3509","aquecimento",1,NA,NA
"3510","coragem",1,NA,NA
"3511","talentos",1,NA,NA
"3512","ama",1,NA,NA
"3513","avançado",1,NA,NA
"3514","brilho",1,NA,NA
"3515","ótimo",1,NA,NA
"3516","santuário",1,NA,NA
"3517","romântico",1,NA,NA
"3518","caridade",1,NA,NA
"3519","proeminente",1,NA,NA
"3520","inovação",1,NA,NA
"3521","disposto",1,NA,NA
"3522","felicidade",1,NA,NA
"3523","avanços",1,NA,NA
"3524","abundante",1,NA,NA
"3525","exemplar",1,NA,NA
"3526","acessível",1,NA,NA
"3527","ídolo",1,NA,NA
"3528","suportar",1,NA,NA
"3529","nascer",1,NA,NA
"3530","corretamente",1,NA,NA
"3531","grandeza",1,NA,NA
"3532","mérito",1,NA,NA
"3533","conduzir",1,NA,NA
"3534","favorito",1,NA,NA
"3535","suave",1,NA,NA
"3536","complementar",1,NA,NA
"3537","mágico",1,NA,NA
"3538","aclamado",1,NA,NA
"3539","condução",1,NA,NA
"3540","libertar",1,NA,NA
"3541","suficientemente",1,NA,NA
"3542","tesouro",1,NA,NA
"3543","dourada",1,NA,NA
"3544","emoções",1,NA,NA
"3545","sabedoria",1,NA,NA
"3546","tração",1,NA,NA
"3547","restaurar",1,NA,NA
"3548","excelência",1,NA,NA
"3549","apropriado",1,NA,NA
"3550","dignidade",1,NA,NA
"3551","firme",1,NA,NA
"3552","educado",1,NA,NA
"3553","amistoso",1,NA,NA
"3554","impressionante",1,NA,NA
"3555","incrível",1,NA,NA
"3556","lendário",1,NA,NA
"3557","orgulho",1,NA,NA
"3558","sensível",1,NA,NA
"3559","resgatar",1,NA,NA
"3560","eficácia",1,NA,NA
"3561","experiente",1,NA,NA
"3562","recomendação",1,NA,NA
"3563","aproveitar",1,NA,NA
"3564","glória",1,NA,NA
"3565","dominado",1,NA,NA
"3566","gratuito",1,NA,NA
"3567","prosperidade",1,NA,NA
"3568","santa",1,NA,NA
"3569","sólida",1,NA,NA
"3570","recomendações",1,NA,NA
"3571","sustentável",1,NA,NA
"3572","fidelidade",1,NA,NA
"3573","preferencialmente",1,NA,NA
"3574","chumbo",1,NA,NA
"3575","cobrir",1,NA,NA
"3576","vigilância",1,NA,NA
"3577","prático",1,NA,NA
"3578","recompensa",1,NA,NA
"3579","anjo",1,NA,NA
"3580","troféu",1,NA,NA
"3581","vital",1,NA,NA
"3582","correção",1,NA,NA
"3583","compatível",1,NA,NA
"3584","concorrer",1,NA,NA
"3585","razoável",1,NA,NA
"3586","agradável",1,NA,NA
"3587","celebrado",1,NA,NA
"3588","conforto",1,NA,NA
"3589","dourado",1,NA,NA
"3590","justo",1,NA,NA
"3591","Premier",1,NA,NA
"3592","silêncio",1,NA,NA
"3593","novidade",1,NA,NA
"3594","lealdade",1,NA,NA
"3595","renome",1,NA,NA
"3596","triunfo",1,NA,NA
"3597","bonita",1,NA,NA
"3598","melhora",1,NA,NA
"3599","restaurado",1,NA,NA
"3600","decisivo",1,NA,NA
"3601","realista",1,NA,NA
"3602","imenso",1,NA,NA
"3603","estelar",1,NA,NA
"3604","libertado",1,NA,NA
"3605","elogios",1,NA,NA
"3606","resistente",1,NA,NA
"3607","positivos",1,NA,NA
"3608","sobrevivente",1,NA,NA
"3609","ícone",1,NA,NA
"3610","informado",1,NA,NA
"3611","distinto",1,NA,NA
"3612","negociar",1,NA,NA
"3613","racional",1,NA,NA
"3614","surpreendente",1,NA,NA
"3615","mágica",1,NA,NA
"3616","heroína",1,NA,NA
"3617","poço",1,NA,NA
"3618","divino",1,NA,NA
"3619","emoção",1,NA,NA
"3620","livrar",1,NA,NA
"3621","celebrar",1,NA,NA
"3622","consistente",1,NA,NA
"3623","trabalhador",1,NA,NA
"3624","gratuitamente",1,NA,NA
"3625","desportivo",1,NA,NA
"3626","seriamente",1,NA,NA
"3627","diversão",1,NA,NA
"3628","homenageado",1,NA,NA
"3629","legalmente",1,NA,NA
"3630","entusiasmo",1,NA,NA
"3631","beber",1,NA,NA
"3632","abertamente",1,NA,NA
"3633","estimular",1,NA,NA
"3634","tolerância",1,NA,NA
"3635","teólogo",1,NA,NA
"3636","legítimo",1,NA,NA
"3637","promotor",1,NA,NA
"3638","maturidade",1,NA,NA
"3639","celeste",1,NA,NA
"3640","amoroso",1,NA,NA
"3641","ultrapassar",1,NA,NA
"3642","abrangente",1,NA,NA
"3643","exato",1,NA,NA
"3644","ganhos",1,NA,NA
"3645","pacto",1,NA,NA
"3646","lógico",1,NA,NA
"3647","supremo",1,NA,NA
"3648","admiração",1,NA,NA
"3649","calma",1,NA,NA
"3650","fino",1,NA,NA
"3651","satisfazer",1,NA,NA
"3652","autorizado",1,NA,NA
"3653","confiável",1,NA,NA
"3654","eterna",1,NA,NA
"3655","prefere",1,NA,NA
"3656","temperado",1,NA,NA
"3657","elegante",1,NA,NA
"3658","pronta",1,NA,NA
"3659","realizações",1,NA,NA
"3660","ilustre",1,NA,NA
"3661","bonito",1,NA,NA
"3662","monumental",1,NA,NA
"3663","notavelmente",1,NA,NA
"3664","saudável",1,NA,NA
"3665","perfeição",1,NA,NA
"3666","excepcional",1,NA,NA
"3667","liderar",1,NA,NA
"3668","fértil",1,NA,NA
"3669","incentivar",1,NA,NA
"3670","alegre",1,NA,NA
"3671","favorita",1,NA,NA
"3672","amada",1,NA,NA
"3673","paciência",1,NA,NA
"3674","superioridade",1,NA,NA
"3675","engenho",1,NA,NA
"3676","renascimento",1,NA,NA
"3677","fair",1,NA,NA
"3678","potente",1,NA,NA
"3679","solid",1,NA,NA
"3680","inovador",1,NA,NA
"3681","reestruturação",1,NA,NA
"3682","gênio",1,NA,NA
"3683","extraordinário",1,NA,NA
"3684","dinâmico",1,NA,NA
"3685","promete",1,NA,NA
"3686","autônoma",1,NA,NA
"3687","privilégio",1,NA,NA
"3688","substancial",1,NA,NA
"3689","sucedendo",1,NA,NA
"3690","respeitar",1,NA,NA
"3691","solidariedade",1,NA,NA
"3692","protetor",1,NA,NA
"3693","prover",1,NA,NA
"3694","flexibilidade",1,NA,NA
"3695","abraço",1,NA,NA
"3696","vitorioso",1,NA,NA
"3697","best",1,NA,NA
"3698","desejar",1,NA,NA
"3699","complemento",1,NA,NA
"3700","preferido",1,NA,NA
"3701","criativo",1,NA,NA
"3702","adoração",1,NA,NA
"3703","colorido",1,NA,NA
"3704","superou",1,NA,NA
"3705","domina",1,NA,NA
"3706","autônomo",1,NA,NA
"3707","digno",1,NA,NA
"3708","melhorado",1,NA,NA
"3709","reformado",1,NA,NA
"3710","milagre",1,NA,NA
"3711","criativa",1,NA,NA
"3712","curar",1,NA,NA
"3713","eterno",1,NA,NA
"3714","sábio",1,NA,NA
"3715","atualizado",1,NA,NA
"3716","elevar",1,NA,NA
"3717","inocente",1,NA,NA
"3718","gostar",1,NA,NA
"3719","portátil",1,NA,NA
"3720","lírico",1,NA,NA
"3721","facilita",1,NA,NA
"3722","imparcial",1,NA,NA
"3723","flexível",1,NA,NA
"3724","agilidade",1,NA,NA
"3725","conveniente",1,NA,NA
"3726","liberdades",1,NA,NA
"3727","afinidade",1,NA,NA
"3728","paraíso",1,NA,NA
"3729","imparcialidade",1,NA,NA
"3730","prontamente",1,NA,NA
"3731","viável",1,NA,NA
"3732","transparente",1,NA,NA
"3733","impressionado",1,NA,NA
"3734","jejum",1,NA,NA
"3735","divertido",1,NA,NA
"3736","recomenda",1,NA,NA
"3737","amado",1,NA,NA
"3738","modesto",1,NA,NA
"3739","fiável",1,NA,NA
"3740","ambicioso",1,NA,NA
"3741","satisfeito",1,NA,NA
"3742","atraente",1,NA,NA
"3743","provado",1,NA,NA
"3744","amigável",1,NA,NA
"3745","limpar",1,NA,NA
"3746","barato",1,NA,NA
"3747","veracidade",1,NA,NA
"3748","supremacia",1,NA,NA
"3749","limpa",1,NA,NA
"3750","comemorado",1,NA,NA
"3751","agudo",1,NA,NA
"3752","like",1,NA,NA
"3753","erudito",1,NA,NA
"3754","amar",1,NA,NA
"3755","preferindo",1,NA,NA
"3756","free",1,NA,NA
"3757","coerente",1,NA,NA
"3758","flutuante",1,NA,NA
"3759","produtivo",1,NA,NA
"3760","carinho",1,NA,NA
"3761","apreciado",1,NA,NA
"3762","leal",1,NA,NA
"3763","aprovar",1,NA,NA
"3764","bovino",1,NA,NA
"3765","originalidade",1,NA,NA
"3766","fresco",1,NA,NA
"3767","engraçado",1,NA,NA
"3768","apreciar",1,NA,NA
"3769","substantivo",1,NA,NA
"3770","milagres",1,NA,NA
"3771","competitivo",1,NA,NA
"3772","atrativo",1,NA,NA
"3773","comprovado",1,NA,NA
"3774","garantias",1,NA,NA
"3775","limpo",1,NA,NA
"3776","ultrapassou",1,NA,NA
"3777","valioso",1,NA,NA
"3778","qualificado",1,NA,NA
"3779","místico",1,NA,NA
"3780","íntimo",1,NA,NA
"3781","ganhador",1,NA,NA
"3782","aclamação",1,NA,NA
"3783","memorável",1,NA,NA
"3784","louvor",1,NA,NA
"3785","beneficiar",1,NA,NA
"3786","renovar",1,NA,NA
"3787","gentil",1,NA,NA
"3788","barata",1,NA,NA
"3789","confortável",1,NA,NA
"3790","suceder",1,NA,NA
"3791","arrumar",1,NA,NA
"3792","firmemente",1,NA,NA
"3793","bravura",1,NA,NA
"3794","razoavelmente",1,NA,NA
"3795","patrão",1,NA,NA
"3796","ligeiro",1,NA,NA
"3797","querido",1,NA,NA
"3798","fantástico",1,NA,NA
"3799","prometido",1,NA,NA
"3800","calmo",1,NA,NA
"3801","sustentabilidade",1,NA,NA
"3802","confiabilidade",1,NA,NA
"3803","clareza",1,NA,NA
"3804","preferida",1,NA,NA
"3805","energético",1,NA,NA
"3806","confiar",1,NA,NA
"3807","voluntariamente",1,NA,NA
"3808","diplomático",1,NA,NA
"3809","renovada",1,NA,NA
"3810","ágil",1,NA,NA
"3811","hábil",1,NA,NA
"3812","reto",1,NA,NA
"3813","pacífico",1,NA,NA
"3814","aliviar",1,NA,NA
"3815","maduro",1,NA,NA
"3816","acolher",1,NA,NA
"3817","alívio",1,NA,NA
"3818","espetacular",1,NA,NA
"3819","reviver",1,NA,NA
"3820","conveniência",1,NA,NA
"3821","agradecimento",1,NA,NA
"3822","positivamente",1,NA,NA
"3823","firmar",1,NA,NA
"3824","esplendor",1,NA,NA
"3825","simplificada",1,NA,NA
"3826","amo",1,NA,NA
"3827","diversificado",1,NA,NA
"3828","reconciliação",1,NA,NA
"3829","talentoso",1,NA,NA
"3830","obsessão",1,NA,NA
"3831","alimentando",1,NA,NA
"3832","bênção",1,NA,NA
"3833","sensações",1,NA,NA
"3834","favorecer",1,NA,NA
"3835","sensual",1,NA,NA
"3836","coerência",1,NA,NA
"3837","exuberante",1,NA,NA
"3838","remédio",1,NA,NA
"3839","empreendedor",1,NA,NA
"3840","simpático",1,NA,NA
"3841","assegurando",1,NA,NA
"3842","agradar",1,NA,NA
"3843","bondade",1,NA,NA
"3844","ético",1,NA,NA
"3845","magnífico",1,NA,NA
"3846","lisa",1,NA,NA
"3847","suprema",1,NA,NA
"3848","privilegiado",1,NA,NA
"3849","carisma",1,NA,NA
"3850","efectivo",1,NA,NA
"3851","moralidade",1,NA,NA
"3852","divertir",1,NA,NA
"3853","reformar",1,NA,NA
"3854","melhoramento",1,NA,NA
"3855","poético",1,NA,NA
"3856","nutrição",1,NA,NA
"3857","perpendicular",1,NA,NA
"3858","sorriso",1,NA,NA
"3859","sofisticado",1,NA,NA
"3860","imprimir",1,NA,NA
"3861","emocionante",1,NA,NA
"3862","conciliar",1,NA,NA
"3863","excitação",1,NA,NA
"3864","advogada",1,NA,NA
"3865","promissor",1,NA,NA
"3866","maravilhas",1,NA,NA
"3867","enriquecimento",1,NA,NA
"3868","autêntico",1,NA,NA
"3869","aspirações",1,NA,NA
"3870","love",1,NA,NA
"3871","suportado",1,NA,NA
"3872","surpreendido",1,NA,NA
"3873","aperfeiçoar",1,NA,NA
"3874","precioso",1,NA,NA
"3875","preferível",1,NA,NA
"3876","intimidade",1,NA,NA
"3877","misericórdia",1,NA,NA
